,Instrument,Business Description
10,HCLT.BO,"HCL Technologies Limited is engaged in providing a range of software development services, business process outsourcing services and information technology (IT) infrastructure services. The Company's segments include software services, infrastructure management services and business process outsourcing services. The software services segment provides application development and maintenance, enterprise application, software as a service (SAAS) application services and engineering, and research and development (R&D) services to global customers. The infrastructure management services segment involves managing customer's IT assets. The business process outsourcing services segment includes contact center and help desk services. The Company delivers its solutions across select verticals, including financial services, manufacturing, retail and consumer products, media, publishing and entertainment, public services, energy and utility, healthcare, and travel, transport and logistics."
11,BJFS.BO,"Bajaj Finserv Limited is a holding company for various financial services businesses. The Company is engaged in the business of promoting financial services, such as finance, insurance and wealth management, through its investments in subsidiaries and joint ventures. The Company is also engaged in the business of generating power through wind turbines, a renewable source of energy. Its segments include Insurance, Windmill, Retail financing, and Investments and others. The Company is also involved in wind-farm activities. The Company focuses on six categories: consumer lending, small and medium enterprise (SME) lending, commercial lending, rural lending, fixed deposits and value added services. It serves various customers in the financial services space by providing solutions for asset acquisition through financing, asset protection through general insurance, family protection and income protection in the form of life and health insurance, and retirement and savings solutions."
12,MRTI.BO,"Maruti Suzuki India Limited is a holding company. The Company is engaged in the manufacture, purchase and sale of motor vehicles, components and spare parts (automobiles). The other activities of the Company comprise facilitation of pre-owned car sales, fleet management and car financing. Its geographical segments include the domestic segment, which includes sales to customers located in India, and the overseas segment, which includes sales to customers located outside India. The Company's product portfolio includes Alto 800, Alto K10, Wagon R, Celerio, Ritz, Swift, DZire, Ertiga, Omni, Eeco, Gypsy and Ciaz. Its service offerings include Maruti Finance, True Value, Maruti Genuine Parts, Maruti Genuine Accessories, Maruti Suzuki Auto Card and Maruti Driving School. It has approximately five plants, located in Palam Gurgaon Road, Gurgaon, Haryana, and at Manesar Industrial Town, Gurgaon, Haryana, with an installed capacity of over 1.5 million vehicles per year."
13,TISC.BO,"TATA Steel Limited is a diversified steel producer. The Company is engaged in the business of steel making, including raw material and finishing operations. The Company's segments are Steel and Others. Its operations predominantly relate to manufacture of steel. The Others business segment comprises tubes, bearings, refractories, pigments, port operations and town services. Its products include flat products, including hot rolled, cold rolled, metallic coated, direct rolled, tubes, pre-finished steels, packaging steels, electro plated steels, electrical steels and narrow strip; construction products, including structural steel, floors, walls, roofs, modular and building components; agricultural implements, and bearings. It offers auto assembly components, ball bearings, tapered roller bearings, magneto bearings, clutch release assemblies, fan support assemblies and cylindrical roller bearings. Its brands include Tata Structura, TISCON, Tata Shaktee, Tata Astrum and Tata Steelium."
14,SUN.BO,"Sun Pharmaceutical Industries Limited is a pharmaceuticals company. The Company's business segments include US Business, Indian Branded Generics Business, Emerging Markets, Global Consumer Healthcare Business and Active Pharmaceutical Ingredients (API). Its Rest of World segment includes Western Europe, Canada, Australia, New Zealand and other markets. The Company offers its products to therapy areas, such as cardiology, neuro-psychiatry, gastroenterology, anti-infective, diabetology and dermatology. The Company's products include AB PHYLLINE, ABZORB DUSTING POWDER, ACAMPROL, ACOSTIN 3 MIU, ACOSTIN FORTE and AB PHYLLINE SR 200. Its manufacturing units are situated in India, the United States and Brazil, among others. Its units produce generics, branded generics, specialty products, over-the-counter (OTC) products, anti-retroviral (ARVs) and APIs. They also produce intermediates in a range of dosage forms, including tablets, capsules, injectables, ointments, creams and liquids."
15,NTPC.BO,"NTPC Limited is an India-based company, which is engaged in the generation and sale of electricity. The principal business activity of the Company is the electric power generation by coal-based thermal power plant. The Company's business segments include Generation and Others. The Company's Other business includes providing consultancy, project management and supervision, re-gasification, oil and gas exploration and coal mining. The Company has an installed capacity of 47,178 megawatts (MW), including joint ventures (JVs) with over 18 coal-based, seven gas-based stations and one hydro -based station. The Company has approximately nine joint venture stations, which are coal-based. It also holds approximately nine renewable energy projects. The Company's subsidiaries include NTPC Electric Supply Company Limited, NTPC Vidyut Vyapar Nigam Limited, Kanti Bijlee Utpadan Nigam Limited, Bhartiya Rail Bijlee Company Limited and Patratu Vidyut Utpadan Nigam Limited."
16,INBK.BO,"IndusInd Bank Limited (the Bank) is engaged in banking and para-banking services. The Bank is involved in accepting deposits, such as savings accounts, current accounts and fixed deposits, and banking solutions. The Bank is engaged in granting loans to various segments, such as industries and businesses, and retail loans; financing a range of vehicles or equipment to individuals, and priority sector lending. The Bank's segments include Treasury, Corporate/Wholesale Banking, Retail Banking and Other Banking Operations. The Treasury segment includes investment portfolios, profit or loss on sale of investments, profit or loss on foreign exchange transactions, equities, income from derivatives and money market operations. The Corporate/Wholesale Banking segment includes lending to and deposits from corporate customers. The Retail Banking segment includes lending to and deposits from retail customers. The Bank operates approximately 1,000 branches. The Company has operations in India."
17,SBI.BO,"State Bank of India is an India-based banking and financial services company. The Company’s segments include Treasury, Corporate/Wholesale Banking, Retail Banking and Other Banking Business. Treasury includes the investment portfolio and trading in foreign exchange contracts and derivative contracts. Corporate/Wholesale Banking comprises the lending activities of corporate accounts group, commercial client’s group and stressed assets resolution group that includes providing loans and transaction services to corporate and institutional clients. Retail Banking comprises of retail branches, which primarily includes Personal Banking activities including lending activities to corporate customers having banking relations with these branches. Other Banking Business segment includes the operations of all the Non-Banking subsidiaries/Joint Ventures other than SBI Life Insurance Co. Ltd. and SBI General Insurance Co. Ltd. of the group The Company has approximately 22,100 branches and 58,555 ATMs"
18,PGRD.BO,"Power Grid Corporation of India Limited is a transmission company engaged in the power transmission business with responsibility for planning, implementation, operation and maintenance of Inter-State Transmission System and operation of National and Regional Load Dispatch Centers. The Company's segments include Transmission, Telecom and Consultancy. The Transmission segment includes extra high voltage/high voltage (EHV/HV) networks and grid management. It also owns EHV alternating current (AC) and HV direct current (HVDC) sub-stations. The Consultancy segment includes planning, design, engineering, load dispatch, procurement management, operation and maintenance, financing and project management. The Telecom segment includes transmission infrastructure, enterprise services and topologies. It owns and operates over 129,350 circuit kilometers of EHV transmission lines. It has approximately 210 sub-stations. Its Smart Grid enables real time monitoring and control of power system."
19,MAHM.BO,"Mahindra & Mahindra Ltd. is an India-based mobility products and farm solutions provider. The Company’s segments include Automotive, Farm Equipment, Financial Services, Real Estate, Hospitality and Others. Automotive segment comprises of sale of automobiles, spares, mobility solutions and construction equipment. Its Farm Equipment segment comprises of sale of tractors, implements and spares. Financial Services segment comprises of offering financial products ranging from retail and other loans, housing finance, mutual funds and insurance broking services. Real Estate segment comprises of projects, project management and development, and operating of commercial complexes. Its Hospitality segment comprises of sale of timeshare and vacation ownership. Its Others segment include after-market, defense and steel trading. It provides taxi service through its subsidiary Meru Travel Solutions Pvt Ltd."
20,ULTC.BO,"UltraTech Cement Limited is engaged in the business of cement and cement-related products. The Company manufactures a range of products that cater to construction needs from foundation to finish, including Ordinary Portland Cement (OPC), Portland Blast Furnace Slag Cement (PSC), Portland Pozzolana Cement (PPC), white cement and white cement-based products, ready mix concrete, including specialty concrete, building products, such as aerated autoclaved concrete (AAC) blocks and joining mortars and a host of others in retail formats. Its geographical segments include India and Rest of the World. The Company focuses on various areas, including alternative fuels, waste heat recovery systems, carbon dioxide emission reduction, waste management, water re-cycling and bio-diversity management. It has over 10 integrated cement units, approximately 10 grinding units, a white cement unit, a wall care putty, over five bulk terminals and over 100 ready mix concrete units."
21,BRTI.BO,"Bharti Airtel Limited is a global telecommunications company with operations in 17 countries across Asia and Africa. In India, the Company's product offerings include 2G, 3G and 4G wireless services, mobile commerce, fixed line services, high-speed home broadband, DTH and enterprise services, including national and international long-distance services to carriers. In the rest of the geographies, it offers 2G, 3G and 4G wireless services and mobile commerce. Its divisions include Mobile Services, Telemedia Services, Digital TV Services, Airtel Business and Tower Infrastructure Services. Mobile Services offers postpaid, pre-paid, roaming, Internet and m-Commerce services. Telemedia Services provides fixed-line telephone and broadband services for homes in 87 cities pan-India. Its Direct-To-Home platform offers digital TV services. Airtel Business provides information and communications technology services. Its subsidiary, Bharti Infratel Ltd, provides tower and related infrastructure."
22,REDY.BO,"Dr. Reddy's Laboratories Limited is a pharmaceutical company that is engaged in providing medicines. The Company operates in three segments: Global Generics, Pharmaceutical Services and Active Ingredients (PSAI), and Proprietary Products. The Global Generics segment includes manufacturing and marketing prescription and over-the-counter finished pharmaceutical products ready for consumption by the patient, marketed under a brand name (branded formulations) or as generic finished dosages with therapeutic equivalence to branded formulations (generics). PSAI segment includes the Company's business of manufacturing and marketing active pharmaceutical ingredients and intermediates (API) or bulk drugs. Proprietary Products segment focuses on the research, development and manufacture of differentiated formulations and new chemical entities. These products fall within the dermatology and neurology therapeutic areas, and are marketed and sold through its subsidiary, Promius Pharma, LLC."
23,HLL.BO,"Hindustan Unilever Limited is an India-based consumer goods company. The Company’s consumer goods business comprises of home and personal care, foods and refreshments. Its segments are Home care, which includes detergent bars, detergent powders, detergent liquids, scourers and water business; Beauty & Personal Care, which includes products in the categories of oral care, skin care , hair care, deodorants, talcum powder, color cosmetics and salon services; Foods & Refreshment, which includes staples , culinary products, tea, coffee and frozen desserts, and Others, which includes exports and infant care products. The Company also provides health food drinks such as Horlicks, Boost, Maltova and Viva."
24,ASPN.BO,"Asian Paints Limited is a paint company. The Company is engaged in the business of manufacturing, selling and distribution of paints, coatings, products related to home decor, bath fittings and providing of related services. The Company's business segments are Paints and Home Improvement. The Home Improvement segment includes its bath fittings business. Its geographical segments are Domestic and International operations. The Domestic segment includes operations of the Company and its Indian subsidiaries, and joint ventures. It manufactures a range of paints for decorative and industrial use. Its products include special effects, plain finishes and distempers for interior walls; textures finishes, plain finishes and design for exteriors for exterior walls; wall papers; wood finishes; metal finishes; water proofing solutions; adhesives, and painting tools and implements. It operates in over 20 countries and has over 30 manufacturing facilities, servicing consumers in over 65 countries."
25,INFY.BO,"Infosys Limited is engaged in consulting, technology, outsourcing and next-generation services. The Company, along with its subsidiaries, provides business information technology services comprising application development and maintenance, independent validation, infrastructure management, engineering services comprising product engineering and life cycle solutions and business process management; consulting and systems integration services comprising consulting, enterprise solutions, systems integration and advanced technologies; products, business platforms and solutions to accelerate intellectual property-led innovation, including Finacle, its banking solution, and offerings in the areas of Analytics, Cloud and Digital Transformation. Its segments are Financial Services and Insurance (FSI), Manufacturing and Hi-tech (MFG & Hi-TECH), Energy & utilities, Communication and Services (ECS), Retail, Consumer packaged goods and Logistics (RCL), and Life Sciences and Healthcare (LSH)."
26,BJFN.BO,"Bajaj Finance Limited is a non-banking finance company (NBFC). The Company is engaged in lending and allied activities. It focuses on consumer lending, small and medium-sized enterprises (SME) lending, commercial lending, rural lending, fixed deposits and value-added services. Its consumer lending products include two-wheelers and three-wheelers finance, consumer durables finance, digital products finance, retailer finance, salaried personal loans, e-commerce consumer finance, e-commerce seller finance and home loan. Its SME lending products include loan against property and business loans. Its commercial lending products include loan against securities and financial institutions group lending business. Its rural lending products include personal loans cross-sell, salaried personal loans and gold loans. It offers retail fixed deposits and wholesale fixed deposits. It is engaged in life insurance distribution, general insurance distribution and mutual fund distribution."
27,BAJA.BO,"Bajaj Auto Limited is an India-based manufacturer of motorcycles, three-wheelers and parts. The Company's business segments include Automotive, Investments and Others. The Company's vehicles include two-wheelers and commercial vehicles. Its two-wheelers include Bajaj V, Bajaj V Avenger, Avenger Cruise 220, Pulsar RS 200, Pulsar FOS, Pulsar 200 NS, Pulsar 220, Pulsar 180, Pulsar 150, Pulsar 135 LS Discover, New Discover 125, New Discover 150S, New Discover 150F, Platina 100, Platina 100 ES, CT 100, CT 100 Ninja, Ninja 650R and Ninja 300. Its products also include CT 100B, Boxer BM150X, Avenger 220 Cruise, Avenger 220 Street, Avenger 150 Street, Pulsar AS 150 and Maxima-Cargo. The Company's geographic segments include India and Rest of the world. The Company offers troubleshooting services. The Company's plants include Waluj plant, Chakan plant and Pantnagar plant. The Company's subsidiaries include PT. Bajaj Auto Indonesia and Bajaj Auto International Holdings BV."
28,KTKM.BO,"Kotak Mahindra Bank Limited is a bank. The Bank's segments include Treasury, BMU and Corporate centre, which includes dealing in debt, equity, money market, forex market, derivatives and investments and primary dealership of Government securities and Balance Sheet Management unit (BMU); Retail Banking, which includes lending and credit cards; Corporate/Wholesale Banking, which includes wholesale borrowings and lending, and other related services; Vehicle Financing, which includes retail vehicle finance and wholesale trade finance; Other Lending Activities, which includes financing against securities and other loans; Broking, which is engaged in market transactions done on behalf of clients; Advisory and Transactional Services, which provide financial advisory and transactional services; Asset Management, which manages investments on behalf of clients and funds, and Insurance, which provides life insurance and general insurance."
29,LART.BO,"Larsen & Toubro Limited is engaged in engineering, procurement and construction (EPC) projects services. It provides solar photo voltaic (PV) based power plants helping customers save on the energy bills and contribute to reduction of Greenhouse gas (GHG) emissions from consumption of indirect energy. Its segments include Infrastructure, which is engaged in engineering and construction of building and factories, transportation infrastructure and heavy civil infrastructure; Power, which offers solutions for coal-based and gas-based thermal power plants; Heavy Engineering, which manufactures and supplies custom designed, engineered critical equipment and systems; Defense Engineering, which is engaged in designing, development, serial production and supporting of equipment, systems and platforms of defense and aerospace sectors, and Other segment includes communication projects , marketing and servicing of construction and mining machinery and parts."
