,Instrument,Business Description
10,APC.N^H19,"Anadarko Petroleum Corporation is a United States-based exploration and production company. The Company operates in three business segments: Exploration, and Production and Midstream business segments. Exploration and Production segment is engaged in the exploration, development, production, and sale of oil, natural gas, and natural gas liquids (NGLs) and in advancing its Mozambique liquefied natural gas (LNG) project toward final investment decision (FID). Western Midstream and Other Midstream segments engage in gathering, processing, treating, and transporting company's and third-party oil, natural-gas, and NGL production as well as gathering and disposal of produced water."
11,APOL.OQ^B17,"Apollo Education Group, Inc. is a United States-based private education provider serving students. The Company focuses on improving the lives of working adults across the globe by making unemployed learners' job-ready and employed learners more productive in their careers and communities. The Company offer undergraduate, graduate, certificate and non degree educational programs and services, online and on-campus, principally to working adults in the United States and abroad."
12,ARG.N^E16,"Airgas, Inc. is a supplier of industrial, medical and specialty gases, and hard goods, such as welding equipment and related products. The Company is also a producer of atmospheric gases, carbon dioxide, dry ice and nitrous oxide and a supplier of safety products, refrigerants, ammonia products and process chemicals. It operates through two segments: Distribution and All Other Operations. The Distribution segment offers a portfolio of related gas and hard goods products and services to the end customers. The All Other Operations segment consists of five business units which manufacture or distribute carbon dioxide, dry ice, nitrous oxide, ammonia and refrigerant gases. It also offers supply chain management services and solutions, and product and process technical support across many customer segments. It markets its products and services through multiple sales channels, including branch-based sales representatives, retail stores and strategic customer account programs, among others."
13,AVP.N^A20,"Avon Products, Inc. is a manufacturer and marketer of beauty and related products. The Company's segments include Europe, Middle East & Africa; South Latin America; North Latin America, and Asia Pacific. Its product categories are Beauty, and Fashion and Home. Beauty consists of skincare (which includes personal care), fragrance and color (cosmetics). Fashion and Home consists of fashion jewelry, watches, apparel, footwear, accessories, gift and decorative products, housewares, entertainment and leisure products, children's products and nutritional products. The Company's products include Anew Ultimate Supreme Advanced Performance Creme, Anew Vitale Visible Perfection Blurring Treatment, Big & Multiplied Volume Mascara, Avon True Perfectly Matte Lipstick, Avon Life for Him and for Her Fragrances, Far Away Infinity Fragrance and Avon Nutra Effects body collection with Active Seed Complex. The Company primarily sells its products to the consumer through the direct-selling channel."
14,AYE.N^B11,"Allegheny Energy, Inc. (Allegheny) is a diversified utility holding company. The Company is an integrated energy business that owns and operates electric generation facilities and delivers electric services to customers in Pennsylvania, West Virginia, Maryland and Virginia. The Company operates in two segments: the Merchant Generation and the Regulated Operations. The Merchant Generation segment includes Allegheny’s merchant power generation operations, including the operations of Allegheny Energy Supply Company, LLC (AE Supply) and Allegheny Generating Company (AGC). The Regulated Operations segment includes all of Allegheny’s regulated operations, including its electric transmission and distribution (T&D) operations and transmission expansion projects, as well as Monongahela’s power generation operations. In January 2010, NTELOS Holdings Corp. announced that it acquired certain fiber optic and network assets, and related transport and data service revenues from Allegheny."
15,BCR.N^L17,"C. R. Bard, Inc. (Bard) is engaged in designing, manufacturing, packaging, distribution and sale of medical, surgical, diagnostic and patient care devices. The Company operates through the manufacture and sale of medical devices segment. It sells a range of products to hospitals, individual healthcare professionals, extended care facilities and alternate site facilities on a global basis. Its vascular products cover a range of minimally invasive devices for the treatment of peripheral vascular disease and end-stage renal disease. Its urology products include basic urology drainage products, fecal and urinary continence products, urological specialty products and Targeted Temperature Management products. Its oncology products cover a range of devices used in the treatment and management of various cancers, and other diseases and disorders. Its surgical specialty products include implanted patches and fixation devices for hernia and soft tissue repairs."
16,BEAM.N^E14,"Beam Suntory Inc (Beam Suntory) is United States-based company. The Company is producer of spirits and pioneer in Japanese whisky. Beam Suntory’s brands, including the iconic Jim Beam and Maker's Mark bourbon brands, Suntory whisky Kakubin and Courvoisier cognac. Its other renowned set of brands are Knob Creek, Basil Hayden's and Legent bourbon; Yamazaki, Hakushu, Hibiki and Toki Japanese whisky; Teacher's, Laphroaig and Bowmore Scotch whisky; Canadian Club whisky; Hornitos and Sauza tequila; EFFEN, Haku and Pinnacle vodka; Sipsmith and Roku gin, and On The Rocks Premium Cocktails."
17,BIVV.OQ^C18,"Bioverativ Inc. (Bioverativ) is a United States-based company, which is a biotechnology company. The Company is focused on the discovery, research, development and commercialization of therapies for the treatment of hemophilia and other blood disorders. It markets approximately two products, including ELOCTATE [Antihemophilic Factor (Recombinant), Fc Fusion Protein], and ALPROLIX [Coagulation Factor IX (Recombinant), Fc Fusion Protein], extended half-life clotting-factor therapies for the treatment of hemophilia A and hemophilia B, respectively. ELOCTATE and ALPROLIX use a process known as Fc fusion to link recombinant factor VIII and factor IX, respectively, to a protein fragment in the body known as Fc. The fusion of the factor with the Fc protein fragment uses a naturally occurring pathway and is designed to extend the half-life of the factor thereby making the product last longer in a person's blood than various factor therapies."
18,BMC.OQ^I13,"BMC Software, Inc. is a United States-based company, which provides information technology solutions for the digital enterprise. The Company offers a range of solutions, including multi-cloud management, security and compliance, artificial intelligence and machine learning, automation and development and operations (DevOps), information technology (IT) optimization, and service management . It's automation and DevOps solutions include automate workloads, automate file transfers, and automate application deployment. It's multi-cloud management solutions include control multi-cloud costs, gain asset visibility, manage performance in the cloud, automate across clouds, and migrate to cloud. It's support and services education and certification, services and consulting, and support services. It's products include BMC Helix Remedyforce, BMC Helix Chatbot, TrueSight Orchestration, Automated Mainframe Intelligence (AMI), BMC Helix Optimize, BMC Helix Platform and BMC Helix Remediate."
19,BRCM.OQ^B16,"Broadcom Corporation (Broadcom) provides semiconductor solutions for wired and wireless communications. The Company offers a portfolio of system-on-a-chip solutions (SoCs) that deliver voice, video, data and multimedia connectivity in the home, office and mobile environments. The Company's solutions are used globally by manufacturers and are embedded in an array of communications products. The Company operates in two segments: Broadband and Connectivity, and Infrastructure and Networking. Broadcom's solutions in Broadband and Connectivity segment include set-top box solutions, broadband modem solutions, connectivity solutions and a range of other technologies. Its solutions in Infrastructure and Networking segment include Ethernet switches and PHYs, which includes switches and fabrics; copper and optical transceivers; backplane and optical front-end physical layer devices; processors, and other Infrastructure and Networking technologies."
20,BTU.N^D16,"Peabody Energy Corporation is a coal producer, which owns interest in 17 active coal mining operations located in the United States (U.S.) and Australia. The Company also markets and brokers coal from other coal producers, both as principal and agent, and trades coal and freight-related contracts. The Company operates through five segments: Seaborne Thermal Mining, Seaborne Metallurgical Mining, Powder River Basin Mining, Other U.S. Thermal Mining and Corporate and Other. The Seaborne Thermal Mining segment consists of mines in New South Wales, Australia. The Seaborne Metallurgical Mining segment consists of mines in Queensland, Australia, one in New South Wales, Australia and one in Alabama. The Powder River Basin Mining segment consist of its mines in Wyoming. The Other U.S. Thermal Mining segment includes operations that reflects the aggregation of its Illinois, Indiana, New Mexico, Colorado, and Arizona mining operations."
21,BXLT.N^F16,"Baxalta Incorporated (Baxalta) is a United States-based biopharmaceutical company. The Company offers portfolio of differentiated therapies that seek to address unmet medical needs across many disease areas, including hemophilia, immunology and oncology. The Company manufactures and markets portfolio of treatments for hemophilia and other bleeding disorders, immune deficiencies, alpha-1 antitrypsin deficiency, burns and shock, other chronic & acute medical conditions and oncology treatments for acute lymphoblastic leukemia."
22,CA.OQ^K18,"CA, Inc. (CA) is engaged in providing software solutions enabling customers to plan, develop, manage and secure applications and enterprise environments across distributed, cloud, mobile and mainframe platforms. The Company operates through three business segments: Mainframe Solutions, Enterprise Solutions and Services. Its Mainframe Solutions and Enterprise Solutions segments comprise the Company's software business organized by the nature of its software offerings and the platform on which the products operate. The Services segment comprises product implementation, consulting, customer education, customer training and application management services. CA's Mainframe Solutions segment consists of various product offerings, including Application Development, Databases and Database Management, Security & Compliance, and Systems and Operations Management. The Enterprise Solutions segment consists of various product offerings, including Agile Management, DevOps and Security."
23,CAM.N^D16,"Cameron International Corp is a United States- based Company. The Company is engaged in manufacturing of oil and gas pressure control and separation equipment, including valves, wellheads, controls, chokes, blowout preventers and assembled systems for oil and gas drilling, production and transmission used in onshore, offshore and subsea applications, and provides oil and gas separation, metering and flow measurement equipment."
24,CB.N^A16,"The Chubb Corporation is a holding company with subsidiaries principally engaged in the property and casualty insurance business. The property and casualty insurance subsidiaries (the P&C Group) underwrite insurance in the United States, Canada, Europe, Australia and parts of Latin America and Asia. The P&C Group operates through three business units: Chubb Personal Insurance, offers personal insurance products for homes and valuable articles (such as art and jewelry) for high net worth individuals; Chubb Commercial Insurance, offers multiple peril, primary liability, excess and umbrella liability, automobile, workers’ compensation and property and marine insurance, and Chubb Specialty Insurance, offers specialized professional liability products for privately held and publicly traded companies, financial institutions, professional firms, healthcare and not-for-profit organizations."
25,CBE.N^L12,Cooper Industries Unlimited Company is a Ireland-based company. The Company is engaged in general corporate adminstration services.
26,CEG.N^C12,"Constellation Energy Group, Inc. (Constellation Energy) is an energy company that conducts its business through various subsidiaries and joint ventures organized around three business segments: a generation business (Generation), a customer supply business (NewEnergy), and Baltimore Gas and Electric Company (BGE). Constellation Energy’s Generation business develops, owns, owns interests in, and operates electric generation facilities and a fuel processing facility located in various regions of the United States and Canada. Its NewEnergy business is a provider of energy-related products and services. BGE is a regulated electric transmission and distribution utility company. In May 2011, the Company acquired Star Electricity, Inc. (StarTex). In July 2011, it acquired MXenergy Holdings Inc. (MXenergy). In March 2012, the Company merged with Exelon Corporation."
27,CELG.OQ^K19,"Celgene Corporation is a United States-based biopharmaceutical company. The Company is primarily engaged in the discovery, development and commercialization of therapies designed to treat cancer and immune-inflammatory related diseases in patients with limited treatment options. It develops the medicines to treat patients with rare diseases and diseases of unmet medical need. The Company’s medical Canadian trials include Multiple Myeloma (MM), Myelodysplastic Syndromes (MDS), Acute Myelogenous Leukemia (AML), Beta-Thalassemia, Atopic Dermatitis, Psoriatic Arthritis, Psoriasis, Ulcerative Colitis, Crohn’s Disease and Multiple Sclerosis."
28,CEPH.OQ^J11,Cephalon Inc is a United States- based Company. The Company is engaged in pharmaceutical preparation.
29,CFN.N^C15,"CareFusion Corporation is a global medical technology company. The Company operates in two business segments: Medical Systems and Procedural Solutions. The Company's primary product brands include: Alaris intravenous (IV) infusion systems; Pyxis and Rowa automated medication dispensing and supply management systems; AVEA, Vela and LTV Series respiratory ventilators; ChloraPrep skin antiseptic products; MaxGuard, MaxPlus, MaxZero, SmartSite and Texium needle-free IV infusion valves, administration sets and accessories; V. Mueller and Snowden-Pencer open surgical and laparoscopic instrumentation; PleurX, Achieve and Temno interventional specialty products; AirLife disposable ventilator circuits and oxygen masks used for providing respiratory therapy; Vital Signs single-use consumables for respiratory care and anesthesiology; Jaeger and SensorMedics cardiopulmonary diagnostic equipment, and MedMined data mining surveillance software and analytics."
30,CHK.N^F20,"Chesapeake Energy Corporation is an independent exploration and production company, which is engaged in the acquisition, exploration and development of properties to produce oil, natural gas and natural gas liquids (NGLs) from underground reservoirs. The Company owns a diverse portfolio of onshore United States unconventional natural gas and liquids assets, including interests in approximately 7,500 gross oil and natural gas wells. Its natural gas resource plays are the Marcellus Shale in the northern Appalachian Basin in Pennsylvania, and the Haynesville/Bossier Shales in northwestern Louisiana. Its liquids-rich resource plays are the Eagle Ford Shale in South Texas and the stacked pay in the Powder River Basin in Wyoming. The Company's marketing operations include oil, natural gas and NGL marketing services, including commodity price structuring, securing and negotiating of gathering, hauling, processing and transportation services, contract administration and nomination services."
31,CMCSK.OQ^L15,"Comcast Corporation is a media and technology company. The Company has three primary businesses: Comcast Cable, NBCUniversal and Sky. Its Comcast Cable business operates in the Cable Communications segment. Its NBCUniversal business operates in four business segments: Cable Networks, Broadcast Television, Filmed Entertainment and Theme Parks. Its Cable Communications segment consists of the operations of Comcast Cable, which provides Internet, video, voice, wireless, and security and automation services under the XFINITY brand. Its Cable Networks segment consists of a portfolio of national cable networks. Its Broadcast Television segment operates the NBC and Telemundo broadcast networks. Its Filmed Entertainment segment primarily produces, acquires, markets and distributes filmed entertainment. Its Theme Parks segment consists primarily of its Universal theme parks. The Sky primarily includes a direct-to-consumer business, providing video, Internet, voice and wireless phone services."
32,COL.N^K18,"Rockwell Collins, Inc. designs, produces and supports communications and aviation systems for commercial and military customers. The Company provides information management services through voice and data communication networks and solutions across the world. The Company operates through three segments: Commercial Systems, Government Systems and Information Management Services. The Commercial Systems segment supplies aviation electronics systems, products and services to customers located throughout the world. The Government Systems segment provides a range of electronic products, systems and services to customers including the United States Department of Defense, various ministries of defense, other government agencies and defense contractors around the world. The Information Management Services segment provides communications services, systems integration and security solutions across the aviation, airport, rail and nuclear security markets."
33,COV.N^A15,"Covidien public limited company is an Ireland-based company. The Company is a Special Purpose Vehicle (SPV) which is invovled in healthcare services development. It also acts as a holding company to conduct administration, finances and activities of the company's subsidiaries or associated companies."
34,CPGX.N^G16,"Columbia Pipeline Group, Inc. owns, operates and develops a portfolio of pipelines, storage and related midstream assets. The Company is engaged in regulated gas transportation and storage services for local distribution companies (LDCs), marketers, producers, and industrial and commercial customers located in northeastern, mid-Atlantic, Midwestern and southern states and the District of Columbia, along with unregulated businesses that include midstream services, including gathering, treating, conditioning, processing, compression and liquids handling, and development of mineral rights positions. Its segment consists of portfolio of pipelines, storage and related midstream assets. It owns approximately 15,000 miles of strategically located interstate gas pipelines extending from New York to the Gulf of Mexico and an underground natural gas storage system with approximately 300 million dekatherms (MMDth) of working gas capacity, as well as related gathering and processing assets."
35,CPWR.OQ^L14,"Compuware Corp is a United States-based company that offers mainframe software solutions. The Company's products include Abend-AID, Application Audit, File-AID, Hiperstation, Strobe, ThruPut Manager, Topaz, Topaz Connect, Topaz for Enterprise Data, Topaz for Java Performance, Topaz for Program Analysis and Topaz for Total Test. Its solutions include application analysis, application debugging, application performance management, automated batch processing, automated unit testing, code quality and test data management."
36,CSRA.N^D18,"CSRA Inc. is a provider of information technology services to the United States federal government. The Company operates through two segments: Defense and Intelligence, and Civil. The Defense and Intelligence segment provides services to the Department of Defense (DoD), National Security Agency, branches of the Armed Forces, and other DoD and Intelligence agencies. The Civil segment provides services to various federal agencies within the Department of Homeland Security (the DHS), Department of Health and Human services, and other federal civil agencies, as well as various state and local government agencies. It supplies civil government agencies with mission information systems and associated technical support services. It provides its customers with technical services across service areas, including Digital Services, Enterprise Business Services, Digital Platforms, Cyber, Data Science, and Professional and Citizen Services. It has conducted operations in over 130 locations."
37,CVC.N^F16,"Cablevision Systems Corporation (Cablevision) is a United States-based company. The Company through its subsidiary, CSC Holdings LLC (CSC Holdings), operates cable operations business in the United States. The Company operates in three segments: Cable, Lightpath and Other. The Company's Cable segment offers Cable television service, which delivers multiple channels of video programming to subscribers who pay a monthly fee for the services they receive. The Company operates Lightpath segment, through its subsidiary, Cablevision Lightpath, Inc. (Lightpath), which provides Ethernet-based data, Internet, voice and video transport and managed services. Lightpath also provides managed information technology services to businesses, including hosted voice services, managed wireless fidelity, managed desktop and server backup, and managed collaboration services. The Other segment operations consist of the operations of Newsday, News 12 Networks and Cablevision Media Sales."
38,CVH.N^E13,"Coventry Health Care, Inc is a United States-based diversified national managed healthcare company. The Company provides a portfolio of products, including Medicare and Medicaid programs, group and individual health insurance, workers' compensation solutions and network rental services. The Company's healthcare solutions include a range of health maintenance organization (HMO), preferred provider organization (PPO), point-of-service and flexible spending account (FSA), health reimbursement account (HRA) and health savings account (HAS) products."
39,CXO.N^A21,"Concho Resources Inc is a United States-based company, which is a independent oil and natural gas company engaged in the acquisition, development and exploration of oil and natural gas properties. The Company's four operating areas include the Northern Delaware Basin, the Southern Delaware Basin, the Midland Basin and the New Mexico Shelf. The Company's operations were focused in the Permian Basin, which underlies an area of Southeast New Mexico and West Texas approximately 250 miles wide and 300 miles long. The Permian Basin is an oil and natural gas producing region in the United States and is characterized by multiple producing horizons and enhanced recovery potential."
40,DD.N^I17,"E. I. du Pont de Nemours and Company is a United States-based chemical life science company. The Company offers technologies which is found in the smart devices, and provide crucial components for smart cities and autonomous vehicles. In addition to helping provide clean water to communities, it also focus on improved biopharmaceutical processing and delivery, and health and fitness monitoring. It develops protective fabrics, infection, and disease protection, and thermal and electrical protection for workforces around the globe."
41,DELL.OQ^J13,"Dell Inc. is a technology company. The Company provides infrastructure for digital business and information technology (IT) transformation. The Company's infrastructure offerings enable organizations to automate and transform their data center. The Company offers products under categories, including laptops; gaming; personal computer (PC) and tablet accessories; monitors; printers, ink and toner; replacement parts and upgrades; electronics and accessories; televisions and home theater, and software. The Company provides data center solutions and services; end user solutions; cloud offerings, and security offerings. The Company offers various services, which include application services, business process outsourcing services, digital business services, IT consulting, managed services, IT support and lifecycle services, and training services. The Company has offerings for various industries, such as education, federal government, energy, healthcare, manufacturing and retail."
42,DF.N^K19,"Dean Foods Co is a food and beverage company. The Company is a processor and direct-to-store distributor of fresh fluid milk and other dairy and dairy case products in the United States. It manufactures, markets and distributes a variety of branded and private label dairy and dairy case products, including fluid milk, ice cream, cultured dairy products, creamers, ice cream mix and other dairy products to retailers, distributors, foodservice outlets, educational institutions and governmental entities across the United States. Its portfolio includes DairyPure, a fresh, national white milk brand, and TruMoo, a flavored milk brand, along with dairy brands, such as Alta Dena, Country Fresh, Dean’s, Friendly's, Garelick Farms, LAND O LAKES milk and cultured products, Lehigh Valley Dairy Farms, Mayfield, McArthur, Oak Farms, PET, T.G. Lee, Tuscan and more. It also sells and distributes flax-based beverages and yogurt products under the Good Karma brand."
43,DLPH.N^J20,"Delphi Technologies PLC is a United Kingdom-based company that develops designs and manufactures vehicle propulsion systems. The Company supplies its products to original equipment manufacturers (OEMs). The Company’s portfolio includes gas and diesel fuel injection systems (FIS), actuators, valvetrain products, sensors, electronic control modules and power electronics technologies. The Company operates in two segments: Powertrain Systems and Delphi Technologies Aftermarket. Powertrain Systems segment provides FIS as well as various other powertrain products including valvetrain, fuel delivery modules, ignition coils, canisters, sensors, valves and actuators. Delphi Technologies Aftermarket segment sells aftermarket products to independent aftermarket and original equipment service customers. It also supplies a range of aftermarket products and services covering the fuel injection, electronics and engine management, maintenance and test equipment and vehicle diagnostics categories."
44,DNB.N^B19,"The Dun & Bradstreet Corporation is the source of commercial data, analytics and insight on businesses. The Company operates through two segments: Americas, which consists of its operations in the United States and Canada, and Non-Americas, which consists of its operations in the United Kingdom, Greater China, India, and its European and Asia Pacific Worldwide Networks. The Company provides Risk Management Solutions and Sales and Marketing Solutions. The Company provides DNBi and D&B Credit that are subscription-based online applications, which offers customers real time access to its complete and up-to-date global information, monitoring and portfolio analysis. The Company provides D&B Optimizer solution, which transforms its customers' prospects and data into up-to-date, actionable commercial insight, facilitating a single customer view across multiple systems and touch points, such as marketing and billing databases, and enables a customer to make sales and marketing decisions."
45,DNR.N^G20,"Denbury Inc., formerly Denbury Resources Inc., is an oil and natural gas company. The Company's operations are focused in two operating areas: the Gulf Coast and Rocky Mountain regions. The Company's properties with proved and producing reserves in the Gulf Coast region are situated in Mississippi, Texas, Louisiana and Alabama, and in the Rocky Mountain region are situated in Montana, North Dakota and Wyoming. The Company is focused on developing its properties through a combination of exploitation, drilling and engineering extraction practices, with emphasis relating to carbon dioxide enhanced oil recovery (CO2 EOR) operations. The Company's primary Gulf Coast carbon dioxide (CO2) source is Jackson Dome, which is located near Jackson, Mississippi."
46,DO.N^D20,"Diamond Offshore Drilling Inc is a United States-based provides contract drilling services to the energy industry. The Company offers contract drilling services to deep water challenges around the globe. The Company has fleet of 13 offshore drilling rigs, which consists of nine semisubmersibles and four dynamically positioned drill ships."
47,DOW.N^I17,"The Dow Chemical Company manufactures and supplies products used primarily as raw materials in the manufacture of customer products and services. The Company's segments include Agricultural Sciences, which is engaged in providing crop protection and seed/plant biotechnology products and technologies, urban pest management solutions and healthy oils; Consumer Solutions, which consists of Consumer Care, Dow Automotive Systems, Dow Electronic Materials and Consumer Solutions-Silicones businesses; Infrastructure Solutions, which consists of Dow Building & Construction, Dow Coating Materials, Energy & Water Solutions, Performance Monomers and Infrastructure Solutions-Silicones businesses; Performance Materials & Chemicals, which consists of Chlor-Alkali and Vinyl, Industrial Solutions and Polyurethanes businesses, and Performance Plastics, which consists of Dow Elastomers, Dow Electrical and Telecommunications, Dow Packaging and Specialty Plastics, Energy and Hydrocarbons businesses."
48,DTV.OQ^G15,"DIRECTV is a United States-based company, which provides digital television entertainment services. The Company operates direct-to-home (DTH) business units: DIRECTV U.S. and DIRECTV Latin America, which are engaged in acquiring, promoting, selling and distributing digital entertainment programming primarily through satellite to residential and commercial subscribers. In addition, the Company owns and operates two regional sports networks, and also owns non-controlling interests in two others, ROOT SPORTS Northwest and ROOT SPORTS Houston."
49,EMC.N^I16,"EMC Corporation (EMC) develops, delivers and supports the information technology (IT) industry's range of information infrastructure and virtual infrastructure technologies, solutions and services. EMC manages the Company as part of a federation of businesses: EMC Information Infrastructure, VMware Virtual Infrastructure, Pivotal and Virtustream. EMC's Information Infrastructure business provides a foundation for organizations to store, manage, protect, analyze and secure information. EMC's VMware Virtual Infrastructure business is engaged in virtualization and cloud infrastructure solutions that enable businesses to help transform the way they build, deliver and consume IT resources in a manner that is based on their specific needs. EMC's Pivotal business unites strategic technology, people and programs from EMC and VMware and has a platform that consists of data, agile development practices and a cloud independent platform-as-a-service."
50,EP.N^E12,El Paso LLC is a United States-based company. The Company is engaged in natural gas transmission business.
51,ESRX.OQ^L18,"Express Scripts Holding Company is a pharmacy benefit management (PBM) company. The Company is engaged in providing healthcare management and administration services to its clients, including managed care organizations, health insurers, third-party administrators, employers, union-sponsored benefit plans, workers' compensation plans and government health programs. The Company operates through two segments: PBM and Other Business Operations. The PBM segment includes its integrated PBM operations and specialty pharmacy operations. Its Other Business Operations segment includes its subsidiary, United BioSource Corporation (UBC), and its specialty distribution operations. Its integrated PBM services include clinical solutions, Express Scripts SafeGuardRx, specialized pharmacy care, home delivery pharmacy services, specialty pharmacy services, retail network pharmacy administration, benefit design consultation, drug utilization review and drug formulary management."
52,ETFC.OQ^J20,"E*Trade Financial Corporation is a financial services company that provides brokerage and related products and services. The Company focuses on delivering its digital solutions for traders, investors, advisors, and stock plan administrators and participants. It provides services to customers through its digital platforms and network of industry-licensed customer service representatives and financial consultants, over the phone, by email and online via two national financial centers and in-person at approximately 30 regional financial centers across the United States. The Company operates its federally chartered savings banks for the purpose of deposits generated through its brokerage business."
53,EVHC.N^J18,"Envision Healthcare Corp is a provider of healthcare services. The Company offers an array of clinical solutions, including physician-led services, ambulatory services and post-acute services. The Company operates through two segments: physician services and ambulatory services. The physician services segment includes the Company's hospital-based and non-hospital-based physician services business. The ambulatory services segment includes the Company's ambulatory surgery business, which acquires, develops, owns and operates ambulatory surgery centers (ASCs) and surgical hospitals in partnership with physicians and health systems."
54,FDO.N^G15,"Family Dollar Stores, Inc. operates a chain of retail stores. The Company offers a range of merchandise for the whole family, ranging from household cleaners to name brand foods, from health and beauty aids to toys, and from apparel for every age to home fashions. The Company has approximately 10 distribution centers for its supply chain management. The Company has over 8,000 stores within its approximately 50 state operating area. The Company's subsidiary, Family Dollar Trucking, Inc., services Family Dollar Stores located in southeastern states with localized operations at the corporate fleet offices. The Company offers various categories of products, such as food and beverages, household products, family apparel, personal beauty and care, pet supplies, home decor, electronics, baby care, automotive, hardware, health and wellness, mobile phones, candy, toys and outdoor. The Company's other product categories include Halloween, Game Day, Holiday, Valentine's Day and Easter."
