,Instrument,Business Description
10,SABE.MC,"Banco de Sabadell SA is a Spain-based financial institution (the Bank) primarily engaged in the banking sector. The Bank's activities are divided into four segments: Banking in Spain, Asset transformation, Banking in the United Kingdom (UK) and Banking in America. The Banking in Spain division includes commercial banking products, such as mortgage loans, deposit accounts, insurance policies and mutual funds; corporate banking products, such as customized financing and treasury, as well as markets and private banking investment. The Asset transformation division focuses on real estate operations and management. The Banking in UK division includes TSB Banking Group PLC that offers current and savings accounts, personal loans, credit cards and mortgages. The Banking in America division provides retail and commercial banking services, as well as solutions for corporate customers, such as project finance operations. The Bank operates through numerous subsidiaries."
11,HEIO.AS,"Heineken Holding NV is the Netherlands-based holding company, which holds 50.005% of the issued share capital of Heineken NV and heads the Heineken group. The object of Heineken Holding NV is to manage and supervise the management of the Heineken group and to provide services for Heineken NV. Through its subsidiaries, the Company is primarily involved in the brewing and selling of beer. The structure of Heineken Holding NV is divided into segments, which resemble operations of Heineken NV: Western Europe, Central and Eastern Europe, the Americas, Africa and the Middle East, and Asia Pacific. The shares of the Company are owned by L’Arche Green NV, FEMSA and public shareholders. Through its indirect subsidiaries, Heineken Holding NV operates in more than 70 countries worldwide. The Company operates Pivovarna Lasko dd as a majority owned subsidiary."
12,BASFn.DE,"BASF SE is a Germany-based chemical company. The Company operates through six segments, which include Chemicals, Materials, Industrial Solutions, Surface Technologies, Nutrition & Care and Agricultural Solutions. The Chemicals segment consists of the Petrochemicals and Intermediates divisions. The Materials segment consists of Performance Materials and Monomers divisions. The Industrial Solutions segment consists of Dispersions & Pigments and Performance Chemicals divisions. The Surface Technologies segment consists of Catalysts and Coatings divisions. The Nutrition & Care segment consists of Care Chemicals and Nutrition & Health divisions. The Agricultural Solutions segment consists of Agricultural Solutions division, which focuses on provision of crop protection products and seeds."
13,GLPG.AS,"Galapagos NV is a Belgium-based clinical-stage biotechnology company. The Company is focused on the discovery and development of small molecule medicines with novel modes of action. Its pipeline comprises Phase 3, 2, 1, pre-clinical studies and discovery small-molecule and antibody programs in cystic fibrosis, inflammation, and other indications. The Company aims to develop a portfolio of clinical-stage therapies for the enhancement of existing treatment paradigms. In addition, the Company’s mission is to develop a number of medicines based on the discovery of novel targets. Galapagos NV also discovers which proteins that are involved in causing diseases such as, rheumatoid, arthritis, inflammatory bowel disease and fibrosis. Galapagos aims to develop small molecules that inhibit these targets, restore the balance and thereby positively influence the course of the disease."
14,KSP.I,"Kingspan Group PLC is an Ireland-based company that provides insulation and building envelope solutions. The Company’s segments include Insulated Panels, Insulation Boards, Light & Air, Water & Energy and Data & Flooring. Insulated Panels segment is engaged in manufacturing insulated panels, structural framing and metal facades. Insulation Boards segment manufactures rigid insulation boards, building services insulation and engineered timber systems. Light & Air segment is engaged in manufacturing daylighting, smoke management and ventilation systems. Water& Energy segment is engaged in manufacturing energy and water solutions and all related service activities. Data & Flooring segment in focused on manufacturing data center storage solutions and raised access floors."
15,RUBF.PA,"Rubis SCA is a France-based international company engaged in the storage and distribution of petroleum and other liquid products. The Company is structured around three wholly owned operational divisions, such as Rubis Terminal, specialized in the bulk storage of liquid industrial products, including petroleum, chemicals, fertilizers and foodstuffs for third parties, and Rubis Energie, engaged in the logistics and distribution of petroleum products, notably liquefied petroleum gas (LPG), which are sold as bottled gas and in bulk and marketed under the Vitogaz brand name, and Rubis Support and services which dealing with logistics and distribution. Rubis SCA is present in three geographic zones: European Area, Caribbean & American Center Area and African area."
16,DIOR.PA,"Christian Dior SE is a France-based holding company engaged in the production and distribution of consumer goods. The Company has six principal product lines: Christian Dior Couture, marketed under the Christian Dior brand; Wines and Spirits, including the Moet & Chandon, Veuve Clicquot, Hennessy and Dom Perignon brands, among others; Fashion and Leather Goods, comprising the Louis Vuitton, Fendi, Marc Jacobs and Kenzo brands, among others; Perfumes and Cosmetics, including the Guerlain, Givenchy and Christian Dior brands, among others; Watches and Jewelry, comprising the TAG Heuer, Chaumet and Zenith brands and others, and Selective Retailing, such as the Sephora, DFS and Le Bon Marche brands, among others. The Company distributes its products through the Company-owned shops and licensed distributors in Europe, the United States, Japan and Asia Pacific. Christian Dior SA operates through over 400 subsidiaries around the world."
17,LDOF.MI,"Leonardo SpA, formerly Leonardo Finmeccanica SpA, is an Italy-based high technology company in the Aerospace, Defense and Security industrials. The Company is active in the domestic market and internationally, mainly in four markets, such as Italy, the United Kingdom, The United States and Poland. The Company operates in seven business sectors, such as Helicopters, Defense and Security, Electronics, Aeronautics, Space, Defense Systems and Other Activities. In addition, the Company operates through subsidiaries and joint ventures, including DRS Technologies Group (defense products, services and integrated support), Telespazio Group (providers of satellite services), Thales Alenia Space Group (satellite services and space manufacture), MBDA Group (missile systems), GIE ATR (regional aircraft) and Sistemi Dinamici SpA."
18,AKZO.AS,"Akzo Nobel NV is a paints and coatings company based in the Netherlands. The Company operates through two business segments: Decorative Paints and Performance Coatings. The Decorative Paints segment supplies a range of products, including paints, lacquers and varnishes. It also offers a range of mixing machines and color concepts for the building and renovation industry, as well as specialty coatings for metal, wood and other critical building materials. The Performance Coatings segment has a portfolio, which includes paints and coatings for ships, cars, aircraft, yachts and architectural components (structural steel, building products, flooring), consumer goods (mobile devices, appliances, beverage cans, furniture), and oil and gas facilities. The Company's brands include Coral, Dulux, Flexa, Hammerite, Sadolin, Sikkens, Awlgrip, International, Interpon, Dissolvine, Eka, Expancel, Jozo, Levasil and Kromasil, among others. It operates in the Netherlands, as well as internationally."
19,UTDI.DE,"United Internet AG is a Germany-based Internet service provider (ISP) and holding company of the United Internet Group. The Company's products and technical services are divided into two key segments. The Access segment comprises narrowband, broadband and mobile access subscriptions, including the corresponding applications. The Applications segment includes such applications as home pages, e-shops, Personal Information Management applications, group work, online storage and office software. The Application segment also includes the operations of the Company’s brands Sedo and affilinet, which serve customers performance-based advertising and sales possibilities. The Company’s brand portfolio also includes GMX, WEB.DE, 1&1, united-domains, Fasthosts and InterNetX. In addition, the Company develops Internet based applications, such as cloud applications. The Company acts primarily via its wholly owned subsidiary 1&1 Internet AG, and Sedo Holding AG, in which it holds a majority stake."
20,AMPF.MI,"Amplifon SpA is an Italy-based company active in the hearing care retail market. The Company provides personalized solutions and customer care to hearing-impaired people. It offers a wide range of services from diagnosing hearing difficulties, to fitting, servicing and maintaining hearing aids. The Company is organized in three geographical operating segments: Europe, Middle East and Africa - EMEA - (Italy, France, The Netherlands, Germany, the United Kingdom, Ireland, Spain, Portugal, Switzerland, Belgium, Luxemburg, Hungary, Egypt, Turkey, Poland and Israel), Americas (USA, Canada, Chile, Argentina, Ecuador, Colombia, Panama and Mexico) and Asia-Pacific (Australia, New Zealand, India and China)."
21,FLUI.MC,"Fluidra SA is a Spain-based company active in the pool and wellness equipment business. The Company provides products, services and Internet of Things solutions business-related. It owns a portfolio of brands, including Jandy, AstralPool, Polaris, Cepex, Zodiac, CTX Professional and Gre, among others. The Company operates in over 45 countries."
22,IFXGn.DE,"Infineon Technologies AG is a Germany-based designer, developer and manufacturer of semiconductors and related system solutions. The Company operates through four segments: Automotive, Industrial Power Control, Power Management & Multimarket, and Chip Card & Security. The Automotive segment designs, develops, manufactures and markets semiconductors for use in automotive applications. The Industrial Power Control segment designs, develops, manufactures and markets semiconductors for the conversion of electric energy in the medium to high power range. The Power Management & Multimarket segment designs, develops, manufactures and markets semiconductors for power supplies, and for mobile devices and cellular infrastructure, as well as offers a range of Class-D amplifiers for home audio applications. The Chip Card & Security segment designs, develops, manufactures and markets hardware-based security products for card applications and connected systems."
23,FMEG.DE,"Fresenius Medical Care AG & Co. KGaA is a Germany-based kidney dialysis institute. The Company provides dialysis care and related services to persons suffering from end-stage renal disease (ESRD), as well as other healthcare services. The Company also develops and manufactures a wide variety of health care products, which includes dialysis and non-dialysis products. Its dialysis products include hemodialysis machines, peritoneal cyclers, dialyzers, peritoneal solutions and granulates, bloodlines, renal pharmaceuticals and systems for water treatment. Its non-dialysis products include acute cardiopulmonary and apheresis products. The Company supplies dialysis clinics it owns, operates or manages with a broad range of products, and sells dialysis products to other dialysis service providers."
24,ACCP.PA,"Accor SA is a France-based hospitality group. It operates through three divisions: Hotel Services, Hotel Assets & Other and New Businesses. Hotel Services covers the activities of hotel management and franchise providing various services to its franchisees and hotels under management, such as the use of its brands, access to the centralized booking and purchasing system and to Accor Academie for employee training, among others. Hotel Assets & Other covers the owned and leased hotels activities, such as hotel design, construction, refurbishment and maintenance, among others. New Businesses offers digital solutions to independent hotels and restaurant owners, hotel booking services for companies and travel agencies, concierge services, digital sales for luxury and upscale hotel rooms and breaks and luxury home rentals owning a portfolio of more than 5,000 addresses worldwide. It operates globally owning more than 35 brands, from luxury to economy and more than 4,800 hotels."
25,CAGR.PA,"Credit Agricole SA is a France-based banking group that offers banking and insurance services through a network of regional, local banks and branches. The Bank's principal lines of business include: Asset gathering, French Retail banking LCL, International Retail banking, Specialised financial services, and Large customers. Asset gathering includes insurance, asset management activities of the Amundi Group, wealth management. French retail banking LCL is organized in four business lines: retail banking for individual customers, retail banking for small businesses, private banking, and corporate banking. International Retail banking include foreign subsidiaries located in Europe and around the Mediterranean. Specialised financial services provide financial products and services to individual customers, small businesses, corporates, and local authorities in France and abroad. Large customers business includes Corporate and Investment bank."
26,CRDI.MI,"UniCredit SpA is an Italy-based holding company engaged in the financial sector. Its division model is based on seven business lines: Commercial Banking Italy, Central and Eastern Europe (CEE), Corporate and Investment Banking (CIB), Commercial Banking Germany, Commercial Banking Austria and Fineco. UniCredit SpA offers banking and financial services for families, individuals and corporate clients, such as accounts, loans, mortgages, investments, wealth management, as well as financial advice and insurance products, among others. Through numerous subsidiaries, the Company operates in the domestic market, Germany, Austria and CEE."
27,SGEF.PA,"Vinci SA is a France-based company active in the concessions and construction industry worldwide. It manages three segments: Concessions, Contracting and VINCI Immobilier. Concessions covers the concessions management activities through VINCI Autoroutes (motorways in France), VINCI Airports (airports in France and abroad) and Other concessions (different infrastructures in France and abroad). Contracting comprises VINCI Energies, providing industry services, electrical grid and transport infrastructure, among others; Eurovia, offering building and maintenance of roads, motorways, railways, urban infrastructure, production of asphalt mixes, quarries and VINCI Construction, which designs and constructs buildings, civil engineering infrastructure, specialized civil engineering, water and pipeline infrastructure, among others. VINCI Immobilier is active in different kind of property development."
28,VOWG_p.DE,"Volkswagen AG is a Germany-based company that manufactures and sells vehicles. It operates through four segments: Passenger Cars, which covers the development of vehicles and engines, the production and sale of passenger cars, and the corresponding genuine parts business; Commercial vehicles, which comprises the development, production and sale of light commercial vehicles, trucks and buses, the genuine parts business and related services; Power Engineering, which consists of the development and production of large-bore diesel engines, turbo compressors, industrial turbines and chemical reactor systems, the production of gear units, propulsion components and testing systems, and Financial Services, which comprises dealer and customer financing, leasing, banking and insurance activities, fleet management and mobility services. Its brand portfolio includes Volkswagen, Audi, SEAT, SKODA, Bentley, Bugatti, Lamborghini, Porsche, Ducati, Volkswagen Commercial Vehicles, Scania and MAN."
29,SOLB.BR,"Solvay SA is a Belgium-based international chemical and advanced materials company. Through its subsidiaries, it operates four segments: Advanced Materials, Advanced Formulations, Performance Chemicals and Corporate & Business Services. Advanced Materials offers high-performance materials for multiple applications primarily in the automotive, aerospace, electronics, and health markets providing sustainable mobility solutions, reducing weight and improving CO2 and energy efficiency. Advanced Formulations serves primarily the consumer goods, agro and food, and energy markets offering customized specialty formulations that impact surface chemistry and alter liquid behavior while minimizing the environmental impact. Performance Chemicals specializes in chemical intermediates serving mainly the consumer goods and food markets. Corporate & Business Services includes corporate and other business services, such as the research and innovation center, and energy services."
30,ALSO.PA,"Alstom SA is a France-based manufacturer of infrastructures for rail transport sector. The Company’s offer includes a range of solutions including rolling stock, systems, services as well as signaling for passenger and freight railway transportation. The Company’s railway services include maintenance, modernization, management of spare parts, support and technical assistance services included. The Company’s railway infrastructures include infrastructures for the track laying, lines electrical power systems, electromechanical equipment, telecommunication devices and traveler information in station, terminals for automatic purchase of tickets, access to escalators, lifts for disabled, automatic landing doors on platforms, ventilation, air conditioning, and lighting systems, among others. Alstom markets its products and services worldwide."
31,CAPP.PA,"Capgemini SE is a France-based company specialized in consulting, technology services and digital transformation. It operates through four segments: Application services, Technology and Engineering services, Consulting services and Other Managed services. Application services designs and develops technological solutions and help customers optimize their applications, among others. Technology and Engineering services assists and supports internal information technology (IT) and engineering teams within client companies. Consulting focuses on strategy, technology, data science, and creative design to support customers in creating new models and new products and services within the digital economy. Other Managed services integrates, manages, and/or develops clients’ IT infrastructure systems, among others."
32,BOLL.PA,"Bollore SA is a France-based holding company which operates in over 100 countries. The Company is active in several divisions: Bollore Africa Logistics, including freight forwarding, stevedoring, shipping lines and railways; Bollore Logistics with a presence in five continents; Bollore Energie which supplies domestic fuel and petroleum products; IER which designs, manufacture and markets terminals for controlling and reading tickets; Plastic Films for condensers, capacitors and packaging; Batteries and Supercapacitors, Electric Vehicles; Autolib’ which offers a network of electric car rental; Communication and Media, which launched Digital Terrestial Television (DTT); Plantations because the Company owns oil palm and rubber plantations, through the Socfin Group and Financial Assets."
33,MICP.PA,"Compagnie Generale des Etablissements Michelin SCA is a France-based mobility company. It operates through three segments: Automotive, Road Transportation and Specialty Businesses. Automotive, which comprises the business lines Automotive business to customers (B2C) Global Brands, Automotive B2C Regional Brands, Automotive Original Equipment and Mobility Experiences. Road Transportation comprises the business lines Long Distance Transportation, Urban Transportation and Services & Solutions. Specialty Businesses comprises the business lines Mining, Off-Highway Transportation, Two-Wheel, Aircraft and High-Tech Materials. The Company provides different kind of tires and related products and services through a dealership network. Its service offering includes truck driver assistance with Michelin Euro Assist, fleet tire advice, maintenance and management services and mobility assistance services, among others. Additionally, it provides branded lifestyle products and high-tech materials."
34,LINI.DE,"Linde plc is an industrial gases and engineering company that operates through its subsidiaries. The Company provides atmospheric gases (oxygen, nitrogen, argon and rare gases) and process gases (carbon dioxide, helium, hydrogen, electronic gases, specialty gases and acetylene). It designs, engineers and builds equipment that produces industrial gases primarily for internal use. It also offers gaseous medication and related medical products and devices for patients and medical staff. The Company serves the customers in various industries, including healthcare, petroleum refining, manufacturing, food, beverage carbonation, fiber-optics, steel making, aerospace, chemicals and water treatment."
35,TLIT.MI,"Telecom Italia S.p.A. (Telecom Italia) operates fixed voice and data infrastructure in Italy, and provides mobile network platforms. The Company focuses on various areas of digital services, including Enriched Communication, Trusted Digital Life, Business Life, Indoor Life, Mobile Open Life and Digital Entertainment. Its segments include Consumer, Business, National Wholesale and Other. It is engaged in developing various projects in areas, including Smart Green, Social Reading, Solutions for good schooling, Digital tourism 2.0, Smart Home, FriendTV and Big Data. Smart Green is the assessment of projects connected with the environment and potential partnerships with the local government offices for the monitoring of air in public offices and urban areas, using networks of sensors connected to the Company's Cloud. The Company is involved, either alone or in partnership with external partners, in devising and developing healthcare services at national, regional and local level."
36,HRMS.PA,"Hermes International SCA is a France-based company specialized in the design, manufacturing, and marketing of luxury products. The Company reports its businesses into a number segments, including Leather Goods and Saddler, which includes bags, riding, diaries and small leather goods; Ready-to-wear and Accessories, which includes Hermes ready-to-wear for men and women, belts, costume jewellery, gloves, hats and shoes; Other Hermes, which encompasses jewellery and hermes home products, such as the art of living and hermes tableware; Other product segment, which includes the production activities carried out on behalf of non-group brands, as well as the John Lobb, Saint-Louis, Puiforcat and Shang Xia products; Silk and Textiles; Perfumes, and Watches. Apart from France, Hermes International SCA is present in other countries in Europe, Asia and the Americas, among others."
37,ATL.MI,"Atlantia SpA is an Italy-based company engaged in toll road and airport management. The Company operates through five segments: Italian motorways, Overseas motorways, Italian airports, Overseas airports, and Atlantia and other activities. The Company's Motorway activities include the management of more than 14,000 kilometers of toll motorways under concession in 16 countries across Europe, Americas and Asia. Its Airport activities involve the operation of airports in Italy, including Aeroporti di Roma, and in France (Aeroports de la Cote d'Azur). The Other activities include infrastructure-related services, such as engineering, maintenance and electronic payment services provided through the Company’s subsidiaries. The Company is active globally."
38,JMT.LS,"Jeronimo Martins SGPS SA is a Portugal-based company engaged in the food retail sector. The Company's activities are divided into three business segments: Portugal Retail, which comprises operation of Pingo Doce supermarkets; Portugal Cash & Carry, which includes the wholesale business unit Recheio, and Poland Retail, which operates a network of supermarkets under the Biedronka brand name. In addition, the Company is involved in the operation of drugstores under the Hebe banner and pharmacies under the Apteka Na Zdrowie brand name. The Company also manages a network of supermarkets under the Ara brand name in Colombia. The Company is a subsidiary of Sociedade Francisco Manuel Dos Santos BV."
39,RYA.I,"Ryanair Holdings plc (Ryanair Holdings) is a holding company for Ryanair Limited (Ryanair). Ryanair operates an ultra-low fare, scheduled-passenger airline serving short-haul, point-to-point routes between Ireland, the United Kingdom, Continental Europe, Morocco and Israel. Ryanair provides various ancillary services and engages in other activities connected with its core air passenger service, including non-flight scheduled services, Internet-related services, and the in-flight sale of beverages, food and merchandise. Ryanair markets accommodation services and travel insurance through its Website. It provides hotel and accommodation services. Ryanair provides its own aircraft and passenger handling and ticketing services at Dublin Airport. As of June 30, 2016, Ryanair had a principal fleet of over 350 Boeing 737-800 aircraft and offered over 2,000 scheduled short-haul flights per day serving approximately 200 airports throughout Europe."
40,LVMH.PA,"LVMH Moet Hennessy Louis Vuitton SE is a France-based luxury group active in six sectors: Wines and Spirits, Fashion and Leather Goods, Perfumes and Cosmetics, Watches and Jewelry, Selective Retailing and Other Activities. Wines and Spirits owns brands, such as Moet & Chandon, Krug, Veuve Clicquot, Hennessy and Chteau d’Yquem, among others. Fashion and Leather Goods owns brands, such as Luis Vuitton, Christian Dior and Givenchy, among others. Perfumes and Cosmetics owns brands, such as Parfums Christian Dior, Parfums Givenchy Guerlain, Benefit Cosmetics, Fresh and Make Up For Ever, among others. Watches and Jewelry owns brands, including TAG Heuer, Hublo, Zenith, Bulgari, Chaumet and Fred, among others. Selective Retailing owns the brands DFS, Miami Cruiseline, Sephora and Le Bon Marche Rive Gauche, among others. Other Activities includes lifestyle, culture and the arts brands, such as Les Echos, Royal Van Lent, and Cheval Blanc. The Company is active worldwide."
41,BVI.PA,"Bureau Veritas SA, formerly Bureau Veritas Registre International de Classification de Navires et d’Aeronefs, is a France-based company primarily engaged in the business support sector. It offers a range of services, including asset management, certification, classification services, consulting, inspections and audits, testing and analysis, and training. It is present in over 140 countries through a network of offices and laboratories. The Company operates through its subsidiaries, including BV Algeria, BV Argentina, Bivac Congo and Cesmec Chile, UniCar Group, Quiktrak Inc, Dairy Technical Services Ltd; Sistema PRI, a Brazilian company specialized in project management assistance; Analysts Inc, an American specialist in oil condition monitoring (OCM); MatthewsDaniel Ltd, which provides services for the insurance market, Ningbo Hengxin Engineering Testing Co, Ltd (Ningbo Hengxin), Kuhlmann Monitoramento Agricola Ltda, SIEMIC Inc, California Code Check and Primary Integration Solutions."
42,G24n.DE,"Scout24 AG, formerly Asa NewCo GmbH, is a Germany-based holding company engaged in the Internet services industry. Through its subsidiaries, the Company provides digital classified advertisement platforms in Germany and other European countries, notably Scout24.com, ImmobilienScout24.de and Autoscout24.com. The Company owns the automotive classifieds Websites AutoScout24.nl and European AutoTrader BV, and the real estate online portals my-next-home.de and immodirekt.at, as well as an online comparison portal for consumer loans FINANZCHECK.de."
43,STM.MI,"STMicroelectronics N.V. is a Switzerland-based semiconductor company. It designs, develops, manufactures and markets a range of products, including discrete and standard commodity components, and application-specific integrated circuits (ASICs) for analog, digital and mixed-signal applications. The Company's segments include Automotive and Discrete Group (ADG), Analog, MEMS and Sensors Group (AMS), and Microcontrollers and Digital ICs Group (MDG). The ADG segment comprises all dedicated automotive Integrated Circuits (ICs), and discrete and power transistor products. The AMS segment includes low-power analog ICs for all markets, smart power products; Touch Screen Controllers, Low Power Connectivity solutions for Internet of Things (IoT), and power conversion products, among others. The AMS segment comprises general purpose and secure microcontrollers, and Electrically Erasable Programmable Read-Only Memory memories."
44,GETP.PA,"Getlink SE, formerly known as Groupe Eurotunnel SE, is a France-based company, which brings together a group of companies active in the fields of infrastructure management and transport operations. Its various entities share the attention to quality and customer service, with priority given to safety. The Company manages and operates the Channel Tunnel between the United Kingdom and France and its railway infrastructure. The Company is also engaged in the passenger and freight transport between continental Europe and the United Kingdom. In addition, it provides ferry transport through the Channel. Getlink SE has direct and indirect stakes in a number of companies, including The Channel Tunnel Group Limited, France Manche SA and Europorte SAS, among others."
45,ITX.MC,"Industria de Diseno Textil SA, known as Inditex SA, is a Spain-based company primarily engaged in the textile industry. The Company’s activities include the design, confection, manufacturing, distribution and retail of men, women and children apparel, footwear and fashion accessories, as well as home furnishings and household textile products. The Company’s business is divided into three segments: Zara, which provides various fashion and home items under the Zara brand name; Bershka, offering clothes under the Bershka brand name, which aims at teenagers, and Other, which retails apparel under Stradivarius, Oysho, Pull&Bear and Massimo Dutti brand names, among others. The Company operates worldwide through numerous subsidiaries. It is controlled by Pontegadea Inversiones SL."
46,HFGG.DE,"Hellofresh SE is a Germany-based company that provides online food services. The Company offers pre-portioned ingredients that give subscribers the opportunity to prepare home-cooked meals each week using its recipes. The users have choice between different kinds of meals and recipes which are delivered on selected weekdays. The Company delivers its products to customers in different geographical regions. The business activities of the Company are divided into two operating segments: the USA segment, which comprises operations in the USA and International segment, which includes operations in Australia, Austria, Belgium, Canada, Germany, the Netherlands, Switzerland and the United Kingdom. The company operates under the HelloFresh brand."
47,DHER.DE,"Delivery Hero SE is a Germany-based company, which is primarily engaged in the online food ordering industry. The Company operates as a provider of online food delivery services from restaurants and cafes. The Company offers pizza, burger, organic food, vegan cuisine, and Asian dishes, among others. Its portfolio of brands comprises Foodpanda, PedidosYa, Clickdelivery, Talabat, Yemeksepeti, Yogiyo, Donesi, Hungerstation, Carriage, Otlob, Mjam and others. The Company operates globally, on the territory of more than 40 countries, comprising Europe, the Middle East, North Africa, Asia, and the Americas. The Company's services are available through Web version and mobile application."
